,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
766,4,0,0,0,1348,27,16,16.0,16.0,20,270,0,8,18.0,0,170.0,0,69,0,17,47,1,7,2,21.0,2,60.0,200.0,8,3
6993,4,3,2,0,1043,123,7,7.0,7.0,20,1500,0,3,28.8,0,40.0,0,31,0,17,15,6,2,2,4.0,1,60.0,200.0,2,3
3984,4,3,2,0,1271,123,45,30.0,60.0,20,185,0,2,10.0,0,115.0,0,72,0,17,15,1,4,2,5.0,0,50.0,80.0,11,3
6345,4,3,4,0,29,20,12,12.0,12.0,20,130,0,3,8.0,0,85.0,0,55,0,17,15,4,6,2,6.0,4,60.0,200.0,8,2
3837,4,0,0,0,145,3,17,17.0,17.0,20,260,0,1,5.5,0,340.0,0,46,0,17,98,6,2,2,25.0,6,80.0,400.0,5,2
4905,4,3,2,0,875,76,14,14.0,14.0,20,160,0,3,9.2,0,80.0,0,70,0,17,15,6,7,8,4.0,4,60.0,200.0,9,0
8348,4,3,4,0,29,20,13,13.0,13.0,20,900,0,5,30.5,0,280.0,0,38,0,17,15,6,5,2,12.0,4,60.0,200.0,1,3
818,4,3,0,0,1351,142,7,7.0,7.0,20,110,0,3,6.0,0,75.0,0,73,0,17,15,1,7,2,6.5,0,60.0,150.0,13,0
734,4,3,0,0,74,3,26,26.0,26.0,20,150,0,2,8.5,0,100.0,0,70,0,17,15,6,8,2,7.0,5,60.0,200.0,9,3
6168,4,1,2,0,233,21,45,30.0,60.0,20,2000,1,8,29.0,0,950.0,0,46,0,6,1,6,2,2,9.0,13,60.0,150.0,6,0
2479,4,3,1,0,627,31,4,4.0,4.0,20,280,0,3,14.5,0,190.0,0,51,0,17,15,1,8,8,2.3,0,60.0,150.0,13,1
415,4,3,0,0,281,65,9,9.0,9.0,20,330,0,3,19.5,0,300.0,0,52,0,17,61,1,8,2,7.5,0,60.0,150.0,12,2
8444,4,3,18,0,525,40,9,9.0,9.0,20,1000,0,2,29.0,0,210.0,0,32,0,17,43,1,2,11,7.0,15,70.0,200.0,10,0
1897,4,3,0,0,95,27,45,30.0,60.0,20,175,0,3,10.5,0,185.0,0,52,0,17,15,6,6,2,7.5,2,60.0,200.0,6,3
4550,4,3,1,0,676,30,45,30.0,60.0,20,165,0,2,10.5,0,110.0,0,52,0,17,15,6,3,2,6.0,8,60.0,200.0,5,1
1971,4,3,0,0,1185,3,45,30.0,60.0,20,115,0,8,12.0,0,90.0,0,31,0,17,15,6,3,2,7.5,2,60.0,200.0,2,0
4445,4,0,2,0,1315,63,25,25.0,25.0,20,380,0,2,12.5,0,160.0,0,76,0,20,110,3,5,6,24.0,14,80.0,200.0,11,2
7905,4,3,2,0,1261,63,23,23.0,23.0,20,440,0,2,15.7,0,115.0,0,30,0,17,79,6,2,2,12.0,2,60.0,200.0,1,2
4256,4,3,0,0,601,121,20,20.0,20.0,20,180,0,2,10.0,0,140.0,0,52,0,17,15,6,4,2,6.5,13,60.0,200.0,3,1
2262,4,3,0,0,1272,27,15,15.0,15.0,20,115,0,2,8.0,0,170.0,0,49,0,17,15,6,2,2,5.0,0,60.0,150.0,6,3
3297,4,3,2,0,10,63,15,15.0,15.0,20,145,0,1,10.0,0,110.0,0,34,0,1,61,1,5,2,7.0,4,60.0,200.0,8,2
2610,4,3,1,0,471,30,45,30.0,60.0,20,390,0,5,19.5,0,145.0,0,49,0,1,15,2,0,2,6.0,0,50.0,80.0,10,3
3882,4,0,2,0,276,63,19,19.0,19.0,20,630,0,3,21.0,0,280.0,0,63,0,6,85,2,3,2,14.0,6,80.0,200.0,12,3
6899,4,3,1,0,646,30,45,30.0,60.0,20,630,0,4,13.5,0,280.0,0,40,0,17,52,6,5,7,11.0,2,60.0,200.0,3,1
9111,4,3,9,0,296,126,18,18.0,18.0,20,240,0,2,14.0,0,125.0,0,68,0,17,15,6,0,2,6.0,15,70.0,200.0,6,3
695,4,3,0,0,1281,3,26,26.0,26.0,20,180,0,6,13.5,0,90.0,0,70,0,17,15,1,6,2,6.0,1,60.0,200.0,9,1
5730,4,0,3,0,279,66,13,13.0,13.0,20,580,0,1,24.0,0,280.0,0,54,0,17,98,4,0,7,10.0,5,60.0,200.0,10,3
3469,4,3,0,0,393,65,16,16.0,16.0,20,200,0,2,13.0,0,100.0,0,50,0,17,15,6,4,2,6.5,0,50.0,80.0,6,1
6003,4,3,4,0,1187,20,25,25.0,25.0,20,210,0,2,9.0,0,100.0,0,69,0,17,15,1,2,2,7.0,0,50.0,80.0,8,3
567,4,3,0,0,1298,3,2,2.0,2.0,20,300,0,1,21.0,0,290.0,0,52,0,17,75,3,7,2,20.0,5,60.0,200.0,10,0
6519,4,3,2,0,1004,34,45,30.0,60.0,20,330,0,3,16.0,0,145.0,0,43,0,17,15,6,5,2,6.0,0,50.0,80.0,5,3
1333,4,3,0,0,132,3,45,30.0,60.0,20,230,0,2,12.5,0,200.0,0,65,0,17,61,3,8,2,6.5,0,50.0,80.0,10,1
7236,4,3,2,0,73,34,18,18.0,18.0,20,1000,0,1,39.0,0,55.0,0,28,0,17,98,6,4,2,20.0,9,80.0,200.0,1,2
8528,4,3,6,0,799,71,75,60.0,90.0,20,290,0,3,22.0,0,120.0,0,54,0,17,110,6,2,2,9.0,5,60.0,200.0,6,3
3487,4,1,2,0,586,74,75,60.0,90.0,20,2000,1,3,38.0,0,290.0,0,49,0,6,0,0,8,9,6.0,7,60.0,200.0,8,1
2728,4,0,0,0,1353,3,45,30.0,60.0,20,350,0,5,19.0,0,1500.0,0,55,0,6,72,6,2,6,36.0,6,80.0,400.0,7,3
3858,4,3,0,0,294,3,45,30.0,60.0,20,1300,0,3,31.0,0,1400.0,0,40,0,2,85,6,8,7,14.5,2,60.0,200.0,5,0
4650,4,3,2,0,73,34,19,19.0,19.0,20,180,0,2,11.0,0,185.0,0,53,0,17,61,1,0,2,5.0,9,80.0,200.0,10,3
9098,4,3,7,0,197,120,45,30.0,60.0,20,330,0,2,20.5,0,140.0,0,63,0,17,15,6,3,8,6.0,0,50.0,80.0,2,1
3895,4,3,0,0,330,145,9,9.0,9.0,20,380,0,5,19.0,0,135.0,0,30,0,17,15,6,3,2,7.5,0,50.0,80.0,7,1
7327,4,3,2,0,344,84,12,12.0,12.0,20,135,0,6,7.5,0,115.0,0,63,0,17,15,6,7,2,6.0,2,60.0,200.0,2,1
797,4,3,0,0,1174,142,14,14.0,14.0,20,150,0,3,9.0,0,135.0,0,59,0,17,15,1,8,2,8.0,0,50.0,80.0,9,3
7450,4,3,2,0,875,76,23,23.0,23.0,20,220,0,2,16.5,0,150.0,0,46,0,17,15,6,6,8,6.0,0,50.0,80.0,1,3
750,4,3,0,0,1347,27,45,30.0,60.0,20,230,0,3,11.0,0,80.0,0,69,0,17,15,1,3,2,9.0,0,50.0,80.0,8,3
2156,4,3,0,0,1277,3,45,30.0,60.0,20,165,0,3,18.0,0,90.0,0,68,0,17,15,6,3,2,7.0,0,50.0,80.0,7,1
7314,4,3,7,0,79,120,20,20.0,20.0,20,330,0,2,12.0,0,140.0,0,55,0,17,15,1,3,9,3.0,1,60.0,200.0,11,2
7803,4,3,8,0,238,59,26,26.0,26.0,20,300,0,1,15.0,0,75.0,0,73,0,17,15,1,3,9,11.0,2,60.0,200.0,12,2
3452,4,3,0,0,414,3,45,30.0,60.0,20,200,0,2,11.5,0,110.0,0,63,0,17,15,6,2,2,8.0,0,50.0,80.0,5,1
3024,4,0,0,0,1281,3,22,22.0,22.0,20,165,0,3,8.0,0,220.0,0,50,0,17,75,6,4,7,15.0,5,60.0,200.0,1,2
2290,4,0,0,0,1298,3,6,6.0,6.0,20,210,0,6,7.3,0,140.0,0,36,0,17,61,6,8,6,20.0,5,60.0,200.0,7,0
2600,4,3,0,0,1279,3,20,20.0,20.0,20,290,0,1,10.0,0,280.0,0,76,0,20,110,6,7,2,6.0,1,60.0,200.0,6,3
6239,4,3,2,0,282,63,5,5.0,5.0,20,105,0,2,8.5,0,85.0,0,65,0,17,15,6,7,2,11.0,2,60.0,200.0,6,1
2667,4,0,1,0,1136,30,19,19.0,19.0,20,660,0,1,30.5,0,460.0,0,32,0,10,52,4,2,7,27.5,5,60.0,200.0,12,3
4134,4,3,2,0,1292,84,45,30.0,60.0,20,240,0,3,11.0,0,105.0,0,70,0,17,15,1,3,2,12.5,5,60.0,200.0,9,1
4673,4,3,1,0,850,85,3,3.0,3.0,20,180,0,3,13.0,0,130.0,0,65,0,17,15,6,5,9,6.0,2,60.0,200.0,4,2
6894,4,3,2,0,390,63,45,30.0,60.0,20,195,0,3,12.0,0,130.0,0,59,0,17,15,6,6,2,8.0,0,50.0,80.0,5,3
3965,4,3,0,0,315,27,7,7.0,7.0,20,130,0,2,10.0,0,100.0,0,66,0,17,15,6,5,2,8.0,2,60.0,200.0,5,1
6288,4,3,4,0,867,20,75,60.0,90.0,20,300,0,2,13.0,0,160.0,0,45,0,17,44,1,7,8,6.0,10,70.0,200.0,8,2
8522,4,3,2,0,875,123,45,30.0,60.0,20,390,0,3,11.0,0,145.0,0,49,0,17,15,6,7,8,6.0,0,50.0,80.0,3,3
1773,4,3,0,0,446,6,9,9.0,9.0,20,390,0,2,18.5,0,190.0,0,52,0,17,15,6,4,2,3.5,2,60.0,200.0,1,1
6275,4,3,1,0,787,12,20,20.0,20.0,20,125,0,2,6.7,0,85.0,0,62,0,17,15,6,5,2,6.0,0,60.0,150.0,1,1
9183,4,3,29,0,1293,119,20,20.0,20.0,20,2000,1,3,50.0,1,430.0,0,30,0,19,12,3,4,7,8.0,15,70.0,200.0,9,3
3596,4,3,2,0,937,123,22,22.0,22.0,20,195,0,5,13.5,0,100.0,0,62,0,17,15,1,0,2,4.0,0,50.0,80.0,12,2
1152,4,3,0,0,1185,27,45,30.0,60.0,20,190,0,3,6.0,0,105.0,0,65,0,17,15,6,7,8,3.8,0,50.0,80.0,4,2
1844,4,3,1,0,922,11,19,19.0,19.0,20,990,0,1,35.5,0,175.0,0,53,0,17,15,1,6,2,7.0,15,70.0,200.0,11,1
5088,4,3,0,0,1034,121,13,13.0,13.0,20,200,0,3,11.0,0,95.0,0,47,0,17,15,6,6,2,6.5,2,60.0,200.0,3,1
9732,4,3,23,0,0,56,16,16.0,16.0,20,330,0,2,15.0,0,140.0,0,56,0,17,15,6,7,11,5.0,2,60.0,200.0,2,2
1887,4,0,0,0,1284,3,2,2.0,2.0,20,125,0,2,7.5,0,460.0,0,29,0,6,98,6,7,7,25.0,6,80.0,600.0,4,0
2454,4,3,0,0,270,27,45,30.0,60.0,20,260,0,5,16.0,0,165.0,0,26,0,17,15,6,3,2,6.0,0,50.0,80.0,2,3
581,4,3,0,0,1298,3,10,10.0,10.0,20,170,0,3,12.3,0,130.0,0,69,0,1,15,1,7,8,6.5,2,60.0,200.0,8,0
9661,4,3,20,0,998,41,14,14.0,14.0,20,560,0,2,18.0,0,180.0,0,48,0,17,15,6,4,11,6.0,2,60.0,200.0,1,2
6033,4,3,2,0,1041,21,17,17.0,17.0,20,135,0,2,9.0,0,100.0,0,57,0,17,15,6,4,8,4.5,2,60.0,200.0,4,2
858,4,3,0,0,1338,3,45,30.0,60.0,20,550,0,5,24.5,0,400.0,0,57,0,17,61,3,6,2,6.5,4,60.0,200.0,12,0
8825,4,3,2,0,838,76,45,30.0,60.0,20,200,0,8,11.0,0,180.0,0,49,0,17,15,6,3,2,6.0,15,60.0,200.0,3,2
7664,4,3,4,0,571,20,75,60.0,90.0,20,200,0,2,10.5,0,105.0,0,47,0,17,15,6,4,2,6.0,10,70.0,200.0,4,3
3332,4,3,2,0,165,84,19,19.0,19.0,20,185,0,2,9.5,0,120.0,0,41,0,17,15,1,7,8,4.0,2,60.0,200.0,11,1
6617,4,3,2,0,1043,112,7,7.0,7.0,20,330,0,3,11.0,0,110.0,0,42,0,17,15,6,4,2,12.0,0,50.0,80.0,5,0
6563,4,3,2,0,1041,21,13,13.0,13.0,20,175,0,2,9.5,0,110.0,0,67,0,17,15,6,7,9,4.0,13,60.0,200.0,6,2
413,4,3,0,0,281,65,14,14.0,14.0,20,290,0,3,16.5,0,170.0,0,47,0,17,15,1,7,2,6.5,0,60.0,150.0,13,1
3656,4,3,0,0,529,3,45,30.0,60.0,20,150,0,3,11.5,0,105.0,0,66,0,17,15,6,8,8,6.5,0,50.0,80.0,5,2
9447,4,3,38,0,1308,47,75,60.0,90.0,20,2000,1,0,6.0,0,230.0,0,32,0,17,89,6,4,11,6.0,10,70.0,200.0,9,2
6342,4,3,4,0,29,20,8,8.0,8.0,20,115,0,2,7.5,0,95.0,0,70,0,17,15,1,5,2,6.0,2,60.0,200.0,9,2
3855,4,1,2,0,282,63,14,14.0,14.0,20,2000,1,1,49.4,0,1500.0,0,18,0,2,5,3,2,2,14.5,8,60.0,200.0,10,0
4308,4,3,2,0,1302,123,24,24.0,24.0,20,170,0,3,11.5,0,100.0,0,68,0,17,15,6,4,2,6.0,0,50.0,80.0,8,0
8960,4,3,8,0,238,59,18,18.0,18.0,20,330,0,2,27.0,0,160.0,0,57,0,17,15,6,6,2,6.0,4,60.0,200.0,5,2
4802,4,0,1,0,1033,12,4,4.0,4.0,20,320,0,1,9.5,0,280.0,0,56,0,2,75,6,4,7,11.4,6,80.0,400.0,5,2
8478,4,3,2,0,844,21,23,23.0,23.0,20,190,0,1,3.0,0,90.0,0,63,0,17,15,6,5,2,6.5,13,60.0,200.0,3,1
4384,4,0,2,0,1303,34,11,11.0,11.0,20,280,0,1,26.5,0,85.0,0,50,0,17,79,2,4,2,18.0,13,60.0,200.0,13,1
8054,4,3,9,0,1327,136,9,9.0,9.0,20,1400,0,3,50.0,1,240.0,0,51,0,17,59,1,5,2,7.5,2,60.0,200.0,13,2
5563,4,3,1,0,630,30,14,14.0,14.0,20,340,0,2,14.0,0,135.0,0,53,0,17,85,6,0,2,11.0,2,60.0,200.0,1,2
1425,4,0,0,0,145,3,16,16.0,16.0,20,200,0,3,6.5,0,570.0,0,27,0,2,79,4,2,2,25.0,6,80.0,400.0,10,3
5183,4,3,0,0,1034,138,19,19.0,19.0,20,230,0,5,14.0,0,150.0,0,50,0,17,15,6,7,2,6.5,0,50.0,80.0,3,1
419,4,3,0,0,281,65,14,14.0,14.0,20,110,0,3,14.5,0,90.0,0,58,0,17,61,3,8,2,7.0,0,60.0,150.0,12,1
9589,4,3,25,0,600,72,75,60.0,90.0,20,1200,0,3,21.5,0,130.0,0,54,0,17,15,6,5,11,4.0,10,70.0,200.0,6,2
2506,4,3,1,0,1007,30,75,60.0,90.0,20,640,0,6,30.0,0,145.0,0,55,0,17,15,1,7,2,5.5,15,70.0,200.0,11,3
3777,4,3,0,0,356,3,29,29.0,29.0,20,280,0,4,18.6,0,195.0,0,37,0,17,15,6,3,2,6.5,0,60.0,150.0,2,0
8579,4,3,2,0,390,34,45,30.0,60.0,20,220,0,1,3.0,0,135.0,0,52,0,17,15,6,3,2,6.0,0,50.0,80.0,3,2
9026,4,3,6,0,311,71,45,30.0,60.0,20,290,0,3,15.0,0,155.0,0,64,0,17,15,6,2,2,6.0,13,60.0,200.0,2,3
6211,4,3,1,0,768,115,11,11.0,11.0,20,620,0,2,20.0,0,610.0,0,25,0,17,49,6,0,7,9.0,4,60.0,200.0,2,0
9815,4,3,25,0,955,72,105,90.0,120.0,20,990,0,3,27.5,0,230.0,0,37,0,17,0,6,2,6,13.5,10,70.0,200.0,2,1
197,4,3,0,0,972,142,45,30.0,60.0,20,330,0,3,13.5,0,300.0,0,51,0,17,61,6,6,2,6.5,0,50.0,80.0,13,2
7689,4,3,7,0,1371,104,18,18.0,18.0,20,400,0,3,25.5,0,165.0,0,50,0,17,15,1,4,2,6.0,0,50.0,80.0,11,3
4514,4,3,2,0,1090,34,45,30.0,60.0,20,210,0,2,8.8,0,210.0,0,71,0,17,15,1,6,2,20.0,4,60.0,200.0,11,1
7916,4,3,2,0,974,34,13,13.0,13.0,20,400,0,1,11.4,0,770.0,0,43,0,6,93,6,3,2,13.0,9,80.0,200.0,1,1
2213,4,3,0,0,1248,3,45,30.0,60.0,20,130,0,3,14.0,0,155.0,0,32,0,17,15,6,7,2,4.8,4,60.0,200.0,2,1
8892,4,3,6,0,1263,71,45,30.0,60.0,20,150,0,3,10.5,0,105.0,0,63,0,17,15,6,7,2,6.0,4,60.0,200.0,2,2
3123,4,3,1,0,791,32,9,9.0,9.0,20,135,0,3,10.0,0,85.0,0,73,0,17,15,1,4,2,9.0,2,60.0,200.0,12,1
2787,4,3,1,0,859,115,6,6.0,6.0,20,250,0,3,10.0,0,105.0,0,40,0,17,15,1,2,2,6.0,1,60.0,200.0,8,3
4751,4,3,1,0,724,12,45,30.0,60.0,20,510,0,5,23.8,0,350.0,0,59,0,17,110,6,5,2,7.0,2,60.0,200.0,5,1
1825,4,3,0,0,1248,3,45,30.0,60.0,20,190,0,1,17.5,0,120.0,0,54,0,17,15,6,6,2,5.8,4,60.0,200.0,5,1
4954,4,3,2,0,410,21,45,30.0,60.0,20,220,0,2,9.5,0,115.0,0,73,0,17,15,1,4,2,6.0,0,50.0,80.0,11,2
355,4,3,0,0,286,3,28,28.0,28.0,20,155,0,3,9.0,0,145.0,0,53,0,17,15,1,0,2,10.0,1,60.0,200.0,8,3
4325,4,3,2,0,1043,123,10,10.0,10.0,20,165,0,2,12.0,0,110.0,0,73,0,17,15,1,2,2,4.0,1,60.0,200.0,12,2
6300,4,3,4,0,27,20,14,14.0,14.0,20,1100,0,3,28.0,0,220.0,0,22,0,17,15,2,0,2,11.0,1,60.0,200.0,12,3
3520,4,3,2,0,150,21,6,6.0,6.0,20,380,0,2,25.0,0,200.0,0,31,0,17,45,1,5,2,7.0,2,60.0,200.0,8,3
6619,4,3,2,0,1043,123,10,10.0,10.0,20,590,0,6,14.5,0,240.0,0,33,0,17,89,6,4,2,6.0,0,50.0,80.0,6,1
7138,4,3,6,0,799,71,75,60.0,90.0,20,380,0,2,30.0,0,190.0,0,62,0,17,15,1,0,8,4.0,10,70.0,200.0,10,2
4798,4,3,0,0,717,65,45,30.0,60.0,20,940,0,1,33.0,0,120.0,0,41,0,17,15,6,7,8,6.0,15,70.0,200.0,3,1
4103,4,3,1,0,439,30,45,30.0,60.0,20,150,0,8,8.0,0,90.0,0,68,0,17,15,6,2,2,7.5,0,50.0,80.0,7,0
6815,4,3,1,0,937,0,45,30.0,60.0,20,270,0,5,16.1,0,110.0,0,62,0,17,15,6,2,2,6.0,0,50.0,80.0,3,3
425,4,3,0,0,281,65,15,15.0,15.0,20,210,0,3,10.0,0,125.0,0,73,0,17,15,1,0,2,6.5,0,60.0,150.0,11,2
4545,4,3,1,0,676,30,45,30.0,60.0,20,170,0,1,11.5,0,125.0,0,67,0,17,15,6,6,2,6.0,8,60.0,200.0,5,3
1341,4,3,0,0,135,65,18,18.0,18.0,20,185,0,3,17.5,0,150.0,0,41,0,17,15,1,5,2,5.5,4,60.0,200.0,10,2
9981,4,3,38,0,1168,23,105,90.0,120.0,20,280,0,5,17.0,0,100.0,0,63,0,17,15,6,3,11,6.5,10,70.0,200.0,2,2
6828,4,3,2,0,1271,34,75,60.0,90.0,20,260,0,2,14.5,0,165.0,0,45,0,17,15,6,4,2,5.0,0,50.0,80.0,2,0
8951,4,3,3,0,71,66,28,28.0,28.0,20,270,0,2,15.0,0,125.0,0,65,0,17,15,6,6,2,6.0,0,50.0,80.0,3,3
934,4,3,0,0,353,27,18,18.0,18.0,20,450,0,2,20.0,0,150.0,0,31,0,17,15,1,3,2,20.0,2,60.0,200.0,10,3
588,4,3,0,0,175,65,6,6.0,6.0,20,200,0,2,11.0,0,105.0,0,42,0,17,15,1,4,2,6.5,0,50.0,80.0,11,2
5407,4,3,2,0,318,123,45,30.0,60.0,20,165,0,2,9.0,0,120.0,0,49,0,17,15,1,3,2,6.0,0,50.0,80.0,9,0
7163,4,3,1,0,1019,68,23,23.0,23.0,20,340,0,6,15.0,0,140.0,0,53,0,17,15,6,6,2,6.0,15,70.0,200.0,3,2
916,4,3,0,0,347,3,20,20.0,20.0,20,140,0,3,7.5,0,160.0,0,57,0,17,15,6,0,2,10.5,5,60.0,200.0,9,3
9525,4,3,21,0,469,140,24,24.0,24.0,20,1100,0,1,33.5,0,160.0,0,50,0,17,44,6,3,6,12.5,10,70.0,200.0,7,2
9684,4,3,29,0,1379,119,75,60.0,90.0,20,250,0,7,14.5,0,120.0,0,49,0,17,15,6,6,11,9.0,10,70.0,200.0,4,2
8871,4,3,6,0,1244,71,45,30.0,60.0,20,470,0,1,30.0,0,120.0,0,33,0,17,15,6,8,8,5.5,1,60.0,200.0,2,2
2919,4,3,0,0,1338,3,24,24.0,24.0,20,200,0,2,9.6,0,220.0,0,49,0,17,15,6,6,2,6.0,4,60.0,200.0,5,1
2121,4,3,0,0,1174,27,29,29.0,29.0,20,450,0,2,18.5,0,210.0,0,34,0,17,15,6,8,2,7.0,0,60.0,150.0,4,0
4656,4,3,2,0,73,34,26,26.0,26.0,20,135,0,6,15.5,0,95.0,0,70,0,17,15,1,8,2,5.5,4,60.0,200.0,9,3
4170,4,3,1,0,608,30,75,60.0,90.0,20,2000,1,1,26.5,0,1100.0,0,33,0,6,85,6,2,2,16.0,8,60.0,200.0,7,2
6012,4,3,2,0,1358,34,22,22.0,22.0,20,135,0,5,12.0,0,95.0,0,57,0,17,15,6,6,2,9.0,4,60.0,200.0,6,1
2534,4,3,0,0,1034,138,12,12.0,12.0,20,230,0,2,14.0,0,110.0,0,51,0,17,15,6,2,2,6.5,0,50.0,80.0,6,3
5231,4,3,2,0,129,21,75,60.0,90.0,20,300,0,2,20.0,0,105.0,0,57,0,17,15,1,3,2,6.0,0,50.0,80.0,12,3
5071,4,3,2,0,422,34,18,18.0,18.0,20,140,0,3,13.0,0,95.0,0,73,0,17,15,1,5,2,8.0,13,60.0,200.0,12,0
356,4,3,0,0,286,3,15,15.0,15.0,20,140,0,2,8.0,0,160.0,0,31,0,17,15,1,5,2,7.0,1,60.0,200.0,8,2
7115,4,3,2,0,1315,63,16,16.0,16.0,20,200,0,5,14.0,0,140.0,0,43,0,17,15,6,7,2,9.0,0,50.0,80.0,1,1
5987,4,1,2,0,586,74,75,60.0,90.0,20,2000,1,6,50.0,1,2000.0,1,35,0,6,100,6,0,2,12.0,7,60.0,200.0,5,2
2496,4,3,1,0,1052,30,29,29.0,29.0,20,100,0,7,10.0,0,125.0,0,53,0,17,15,1,5,2,6.0,2,60.0,200.0,12,3
7333,4,3,2,0,389,34,45,30.0,60.0,20,410,0,6,17.0,0,135.0,0,37,0,17,31,6,2,2,6.0,4,60.0,200.0,7,1
4920,4,3,0,0,1272,27,15,15.0,15.0,20,135,0,2,16.5,0,105.0,0,61,0,17,15,6,6,2,6.5,4,60.0,200.0,3,2
1250,4,3,0,0,103,27,26,26.0,26.0,20,180,0,2,10.0,0,105.0,0,70,0,17,15,1,5,2,3.5,1,60.0,200.0,8,3
7606,4,3,7,0,357,104,14,14.0,14.0,20,420,0,2,11.0,0,130.0,0,48,0,17,15,1,7,2,6.5,0,50.0,80.0,12,3
4046,4,3,2,0,993,112,6,6.0,6.0,20,2000,1,1,50.0,1,2000.0,1,42,0,6,5,5,4,2,7.5,2,60.0,200.0,10,2
1923,4,3,0,0,216,3,45,30.0,60.0,20,330,0,2,21.5,0,115.0,0,45,0,17,15,6,8,2,8.0,0,60.0,150.0,6,1
7180,4,3,2,0,389,34,45,30.0,60.0,20,250,0,8,17.0,0,185.0,0,46,0,17,15,6,5,2,4.0,4,60.0,200.0,6,1
7020,4,3,6,0,128,71,45,30.0,60.0,20,250,0,6,11.0,0,185.0,0,54,0,17,15,1,2,2,6.0,0,60.0,150.0,11,1
4928,4,3,2,0,390,63,28,28.0,28.0,20,190,0,2,10.0,0,100.0,0,72,0,17,15,1,0,2,6.0,2,60.0,200.0,12,0
7460,4,3,2,0,1261,63,22,22.0,22.0,20,540,0,3,26.0,0,610.0,0,29,0,17,29,6,2,2,12.0,4,60.0,200.0,5,2
7771,4,3,2,0,129,21,45,30.0,60.0,20,230,0,2,11.0,0,95.0,0,47,0,17,15,6,5,2,6.0,0,50.0,80.0,2,0
4121,4,3,2,0,1292,84,26,26.0,26.0,20,260,0,3,11.0,0,125.0,0,35,0,17,15,6,7,2,9.0,0,50.0,80.0,11,3
5596,4,3,2,0,1261,63,23,23.0,23.0,20,110,0,2,9.0,0,105.0,0,70,0,17,15,1,2,8,4.0,4,60.0,200.0,9,2
7693,4,3,7,0,1371,104,21,21.0,21.0,20,330,0,3,22.0,0,150.0,0,50,0,17,15,1,6,2,6.0,0,50.0,80.0,9,0
3677,4,3,2,0,213,63,17,17.0,17.0,20,80,0,5,8.0,0,55.0,0,72,0,17,15,1,2,2,6.0,9,80.0,200.0,11,3
3503,4,3,0,0,527,0,9,9.0,9.0,20,500,0,2,17.0,0,195.0,0,46,0,17,15,6,0,2,6.0,0,50.0,80.0,7,0
5300,4,3,1,0,881,30,45,30.0,60.0,20,300,0,3,15.0,0,120.0,0,68,0,17,15,6,6,2,6.0,15,70.0,200.0,7,0
2648,4,0,1,0,476,30,10,10.0,10.0,20,780,0,2,18.0,0,530.0,0,57,0,6,79,2,7,7,14.0,6,80.0,400.0,13,2
5955,4,3,1,0,859,115,8,8.0,8.0,20,2000,1,1,38.0,0,280.0,0,20,0,17,85,6,0,2,9.0,1,60.0,200.0,1,3
5153,4,3,1,0,1140,30,26,26.0,26.0,20,170,0,3,11.5,0,90.0,0,68,0,17,15,6,6,2,6.5,0,50.0,80.0,7,1
2314,4,0,1,0,1012,30,29,29.0,29.0,20,610,0,8,14.0,0,65.0,0,64,0,17,15,1,0,2,16.0,9,80.0,200.0,11,3
1781,4,3,1,0,619,11,15,15.0,15.0,20,250,0,2,11.0,0,140.0,0,61,0,17,15,1,6,2,6.0,0,50.0,80.0,12,1
6750,4,3,2,0,1089,21,45,30.0,60.0,20,800,0,1,23.5,0,260.0,0,41,0,17,24,6,5,9,4.0,0,50.0,80.0,6,3
8484,4,3,6,0,290,71,75,60.0,90.0,20,200,0,2,12.8,0,95.0,0,66,0,17,15,6,0,2,6.0,10,70.0,200.0,6,2
3852,4,3,2,0,282,63,8,8.0,8.0,20,480,0,3,11.0,0,145.0,0,23,0,17,49,3,7,2,6.0,2,60.0,200.0,10,1
1342,4,3,0,0,135,65,16,16.0,16.0,20,195,0,3,9.0,0,75.0,0,35,0,17,15,3,4,8,5.5,14,60.0,200.0,9,3
7896,4,3,4,0,38,20,18,18.0,18.0,20,190,0,3,11.5,0,110.0,0,67,0,17,15,6,3,2,5.5,0,50.0,80.0,6,3
6802,4,0,2,0,276,63,1,1.0,1.0,20,290,0,3,10.0,0,370.0,0,76,0,17,15,6,6,7,12.5,6,80.0,400.0,1,2
4416,4,3,2,0,1303,34,8,8.0,8.0,20,360,0,3,16.0,0,250.0,0,32,0,17,15,1,3,2,4.5,13,60.0,200.0,9,0
7308,4,3,1,0,1071,12,19,19.0,19.0,20,185,0,3,11.5,0,140.0,0,64,0,17,15,6,6,8,6.0,1,60.0,200.0,3,1
816,4,3,0,0,1351,142,5,5.0,5.0,20,480,0,3,14.5,0,180.0,0,33,0,17,15,1,7,7,8.0,0,60.0,150.0,13,2
7567,4,3,3,0,1310,66,18,18.0,18.0,20,400,0,2,25.0,0,220.0,0,53,0,17,15,6,6,2,6.0,10,70.0,200.0,5,3
