,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
9888,4,3,17,0,486,14,25,25.0,25.0,20,450,0,3,13.0,0,220.0,0,22,0,17,85,6,6,11,3.0,15,70.0,200.0,3,2
4689,4,3,2,0,854,34,45,30.0,60.0,20,200,0,3,13.5,0,60.0,0,22,0,17,15,1,0,2,4.0,0,50.0,80.0,9,1
7980,4,3,9,0,205,28,7,7.0,7.0,20,240,0,3,12.0,0,100.0,0,29,0,17,15,1,8,2,4.0,2,60.0,200.0,9,2
7494,4,3,3,0,1357,66,9,9.0,9.0,20,490,0,3,11.5,0,65.0,0,76,0,17,15,6,6,2,5.5,1,60.0,200.0,6,3
8483,4,3,7,0,1091,120,75,60.0,90.0,20,1000,0,2,19.5,0,185.0,0,76,0,17,15,6,4,2,9.0,10,70.0,200.0,4,2
2455,4,3,1,0,627,115,8,8.0,8.0,20,200,0,3,22.0,0,180.0,0,46,0,17,15,1,3,2,6.0,0,60.0,150.0,12,1
10026,4,3,38,0,1308,47,75,60.0,90.0,20,180,0,2,10.5,0,95.0,0,43,0,17,15,6,4,9,6.0,1,60.0,200.0,3,0
2011,4,3,1,0,665,30,105,90.0,120.0,20,250,0,2,14.0,0,90.0,0,32,0,17,15,1,2,2,5.5,15,70.0,200.0,10,2
1011,4,3,0,0,362,89,45,30.0,60.0,20,500,0,1,33.5,0,400.0,0,19,0,17,45,1,5,2,6.0,10,70.0,200.0,9,3
9621,4,3,25,0,275,71,45,30.0,60.0,20,260,0,3,14.0,0,95.0,0,37,0,17,15,6,6,11,12.0,1,60.0,200.0,6,1
8235,4,3,14,0,430,73,2,2.0,2.0,20,310,0,6,24.0,0,140.0,0,40,0,17,15,1,2,7,6.5,10,70.0,200.0,10,2
7032,4,3,6,0,139,71,45,30.0,60.0,20,155,0,5,11.5,0,75.0,0,12,0,17,15,3,5,9,4.5,1,60.0,200.0,12,0
1400,4,3,0,0,664,3,105,90.0,120.0,20,220,0,1,30.5,0,70.0,0,39,0,17,100,6,8,2,3.0,15,70.0,200.0,4,3
529,4,3,0,0,995,121,45,30.0,60.0,20,155,0,2,10.5,0,105.0,0,35,0,17,15,1,2,2,6.5,0,50.0,80.0,9,2
9850,4,3,27,0,183,44,11,11.0,11.0,20,360,0,4,11.0,0,105.0,0,15,0,17,15,6,8,8,2.0,4,60.0,200.0,2,0
3846,4,3,2,0,282,63,11,11.0,11.0,20,160,0,3,18.0,0,110.0,0,27,0,17,15,1,7,2,2.5,8,60.0,200.0,10,3
2963,4,3,1,0,569,11,12,12.0,12.0,20,110,0,3,6.5,0,70.0,0,35,0,17,15,3,7,2,5.5,0,50.0,80.0,11,2
9671,4,3,20,0,526,41,12,12.0,12.0,20,270,0,2,10.5,0,105.0,0,32,0,1,94,6,7,11,6.5,5,60.0,200.0,2,2
1603,4,3,0,0,1374,145,6,6.0,6.0,20,210,0,2,10.5,0,185.0,0,31,0,17,61,1,6,2,6.5,0,50.0,80.0,12,3
8688,4,3,7,0,1273,104,45,30.0,60.0,20,300,0,2,19.0,0,135.0,0,34,0,17,15,6,7,9,6.0,1,60.0,200.0,5,0
9208,4,3,4,0,571,20,45,30.0,60.0,20,180,0,2,11.0,0,95.0,0,44,0,17,15,6,5,2,6.0,10,70.0,200.0,3,1
9859,4,3,27,0,876,44,105,90.0,120.0,20,500,0,3,29.0,0,125.0,0,39,0,17,47,6,2,7,9.0,10,70.0,200.0,1,3
716,4,3,0,0,68,27,45,30.0,60.0,20,50,0,3,4.5,0,60.0,0,30,0,20,15,3,5,2,6.0,2,60.0,200.0,11,1
4709,4,3,1,0,980,30,45,30.0,60.0,20,320,0,2,20.5,0,180.0,0,23,0,17,15,6,7,2,6.0,0,60.0,150.0,6,2
5351,4,3,1,0,536,30,45,30.0,60.0,20,135,0,2,13.0,0,80.0,0,35,0,17,15,6,6,8,6.0,1,60.0,200.0,6,2
9287,4,3,34,0,475,113,45,30.0,60.0,20,400,0,1,13.5,0,200.0,0,36,0,6,61,3,3,9,2.5,2,60.0,200.0,8,3
4061,4,3,2,0,993,127,9,9.0,9.0,20,360,0,8,21.0,0,135.0,0,27,0,17,15,1,7,8,2.8,15,60.0,200.0,11,2
2196,4,3,0,0,995,121,18,18.0,18.0,20,170,0,3,11.0,0,65.0,0,28,0,17,15,6,4,2,6.5,0,50.0,80.0,7,2
3064,4,3,1,0,767,11,11,11.0,11.0,20,270,0,2,14.0,0,130.0,0,26,0,17,15,1,4,8,3.5,1,60.0,200.0,13,2
3616,4,3,0,0,370,89,29,29.0,29.0,20,480,0,1,38.0,0,175.0,0,35,0,17,15,6,7,2,5.0,10,70.0,200.0,2,1
2256,4,3,1,0,991,30,75,60.0,90.0,20,230,0,7,15.0,0,65.0,0,30,0,17,15,1,0,2,6.0,0,50.0,80.0,9,1
729,4,3,0,0,74,3,25,25.0,25.0,20,210,0,3,9.0,0,320.0,0,18,0,17,0,6,0,2,10.0,5,60.0,200.0,10,3
8831,4,3,7,0,1372,120,45,30.0,60.0,20,320,0,2,13.5,0,175.0,0,16,0,17,15,6,8,2,6.3,0,50.0,80.0,6,0
8433,4,3,18,0,878,108,9,9.0,9.0,20,175,0,3,12.0,0,60.0,0,35,0,17,15,3,6,11,6.0,2,60.0,200.0,12,3
7543,4,3,7,0,1091,120,45,30.0,60.0,20,440,0,3,16.0,0,135.0,0,35,0,17,15,6,6,8,6.0,10,70.0,200.0,8,0
9308,4,3,35,0,690,21,105,90.0,120.0,20,920,0,0,26.0,0,220.0,0,31,0,17,15,1,0,11,5.0,10,70.0,200.0,11,0
391,4,3,0,0,270,27,45,30.0,60.0,20,250,0,3,15.5,0,125.0,0,27,0,17,15,1,3,2,6.0,0,50.0,80.0,9,1
8612,4,3,21,0,1173,80,8,8.0,8.0,20,1100,0,3,23.0,0,200.0,0,20,0,17,110,2,0,11,6.0,2,60.0,200.0,11,3
6366,4,0,2,0,276,63,15,15.0,15.0,20,85,0,5,9.5,0,155.0,0,15,0,17,15,6,4,2,12.0,9,80.0,200.0,5,3
3818,4,3,0,0,89,3,16,16.0,16.0,20,55,0,5,7.5,0,80.0,0,24,0,17,47,6,2,2,3.8,9,80.0,200.0,5,1
7847,4,3,1,0,806,30,105,90.0,120.0,20,260,0,8,20.0,0,170.0,0,54,0,17,79,6,6,7,16.0,15,70.0,200.0,3,3
6426,4,3,4,0,306,20,45,30.0,60.0,20,330,0,3,15.0,0,105.0,0,41,0,17,15,1,2,2,6.0,0,50.0,80.0,8,2
7434,4,3,2,0,875,76,14,14.0,14.0,20,105,0,3,6.5,0,105.0,0,33,0,17,15,6,2,8,3.0,4,60.0,200.0,2,3
3742,4,3,0,0,102,65,12,12.0,12.0,20,100,0,3,13.0,0,120.0,0,47,0,17,83,6,0,2,18.0,14,60.0,200.0,5,2
19,4,3,0,0,11,3,45,30.0,60.0,20,95,0,7,9.5,0,75.0,0,33,0,17,15,6,0,9,6.5,13,60.0,200.0,8,0
7808,4,3,8,0,238,59,14,14.0,14.0,20,1300,0,2,26.0,0,300.0,0,17,0,17,16,3,5,2,9.0,4,60.0,200.0,11,2
500,4,3,0,0,995,121,45,30.0,60.0,20,105,0,3,9.0,0,80.0,0,29,0,17,15,6,5,2,6.5,0,50.0,80.0,13,0
3512,4,3,0,0,1225,27,75,60.0,90.0,20,220,0,6,11.0,0,105.0,0,48,0,17,15,6,3,2,6.5,15,70.0,200.0,4,3
2391,4,3,0,0,286,3,14,14.0,14.0,20,130,0,3,7.5,0,115.0,0,31,0,17,15,6,7,2,7.0,1,60.0,200.0,2,1
4847,4,3,2,0,875,123,45,30.0,60.0,20,170,0,6,6.5,0,55.0,0,32,0,17,15,1,7,9,4.5,0,50.0,80.0,9,2
7865,4,3,1,0,1203,40,45,30.0,60.0,20,175,0,3,10.5,0,100.0,0,38,0,17,15,6,4,2,2.7,15,70.0,200.0,3,2
8906,4,3,6,0,75,71,20,20.0,20.0,20,110,0,3,14.5,0,120.0,0,26,0,17,15,6,4,2,6.5,6,80.0,400.0,2,0
3997,4,3,2,0,1271,123,45,30.0,60.0,20,130,0,2,7.0,0,80.0,0,35,0,17,15,1,4,2,5.0,0,50.0,80.0,8,3
9960,4,3,23,0,0,93,12,12.0,12.0,20,210,0,6,10.5,0,115.0,0,29,0,17,15,6,6,8,1.8,2,60.0,200.0,3,1
9275,4,3,34,0,681,113,45,30.0,60.0,20,160,0,3,10.0,0,75.0,0,24,0,17,15,1,8,7,8.5,2,60.0,200.0,10,1
2912,4,3,0,0,1034,138,16,16.0,16.0,20,165,0,2,15.0,0,130.0,0,37,0,17,15,6,5,2,7.0,0,50.0,80.0,1,1
8819,4,3,24,0,0,117,45,30.0,60.0,20,2000,1,1,14.6,0,2000.0,1,28,0,2,98,3,8,7,10.0,9,80.0,200.0,12,0
8507,4,3,20,0,610,41,9,9.0,9.0,20,115,0,2,13.0,0,150.0,0,0,1,17,47,3,5,11,7.0,5,60.0,200.0,8,1
5850,4,3,3,0,294,66,28,28.0,28.0,20,180,0,2,10.5,0,65.0,0,41,0,17,15,6,4,2,6.0,10,70.0,200.0,12,3
5820,4,3,2,0,276,76,7,7.0,7.0,20,200,0,6,14.0,0,135.0,0,31,0,17,110,6,2,2,3.5,9,80.0,200.0,4,0
8731,4,3,23,0,0,93,14,14.0,14.0,20,500,0,3,24.0,0,490.0,0,38,0,17,16,5,7,11,6.0,10,70.0,200.0,13,1
1321,4,3,0,0,106,145,13,13.0,13.0,20,180,0,2,10.0,0,95.0,0,27,0,17,110,1,7,2,6.0,2,60.0,200.0,13,2
9330,4,3,18,0,802,124,9,9.0,9.0,20,180,0,1,31.0,0,110.0,0,38,0,17,15,6,5,11,8.5,15,70.0,200.0,6,3
1358,4,0,0,0,89,3,8,8.0,8.0,20,55,0,5,7.0,0,85.0,0,1,0,17,47,4,5,2,12.5,6,80.0,400.0,10,3
8167,4,3,10,0,721,62,14,14.0,14.0,20,280,0,6,13.0,0,175.0,0,36,0,17,15,5,5,11,8.5,2,60.0,200.0,11,2
6379,4,3,2,0,276,63,12,12.0,12.0,20,165,0,2,7.5,0,230.0,0,32,0,2,37,6,7,2,8.5,6,80.0,400.0,5,1
55,4,3,0,0,18,3,28,28.0,28.0,20,150,0,6,14.5,0,105.0,0,37,0,17,15,1,5,2,3.0,1,60.0,200.0,8,1
7768,4,3,4,0,588,18,2,2.0,2.0,20,320,0,2,16.0,0,65.0,0,76,0,17,47,6,3,2,6.0,10,70.0,200.0,5,1
1834,4,3,0,0,198,3,21,21.0,21.0,20,65,0,3,7.0,0,85.0,0,33,0,17,15,6,6,2,4.0,1,60.0,200.0,7,2
8042,4,3,2,0,937,123,45,30.0,60.0,20,330,0,5,18.0,0,100.0,0,36,0,17,15,6,2,2,4.0,15,60.0,200.0,3,0
6007,4,3,0,0,356,3,26,26.0,26.0,20,90,0,3,9.5,0,120.0,0,21,0,17,15,6,7,2,5.0,0,50.0,80.0,3,1
2899,4,3,1,0,534,30,45,30.0,60.0,20,175,0,2,12.2,0,80.0,0,36,0,17,15,1,5,8,6.0,13,60.0,200.0,11,3
9211,4,3,19,0,678,52,4,4.0,4.0,20,750,0,3,20.5,0,230.0,0,17,0,17,100,6,0,9,5.5,2,60.0,200.0,4,2
5332,4,3,2,0,85,34,45,30.0,60.0,20,120,0,3,8.5,0,75.0,0,32,0,17,15,6,8,9,6.0,4,60.0,200.0,9,0
2664,4,3,1,0,1136,30,11,11.0,11.0,20,150,0,0,2.8,0,85.0,0,28,0,17,15,1,8,2,6.0,4,60.0,200.0,13,1
8673,4,0,8,0,238,59,14,14.0,14.0,20,1100,0,3,28.0,0,540.0,0,76,0,13,98,6,3,7,9.5,6,80.0,400.0,4,3
9527,4,3,23,0,0,93,4,4.0,4.0,20,530,0,6,11.0,0,200.0,0,76,0,17,49,6,5,11,8.0,2,60.0,200.0,6,2
611,4,3,0,0,1034,138,16,16.0,16.0,20,200,0,2,12.5,0,110.0,0,34,0,17,15,3,8,2,7.0,0,50.0,80.0,12,1
9241,4,3,29,0,1379,71,45,30.0,60.0,20,250,0,2,15.0,0,70.0,0,50,0,17,15,1,7,11,6.0,15,70.0,200.0,10,2
71,4,3,0,0,425,3,45,30.0,60.0,20,120,0,6,14.0,0,85.0,0,76,0,17,15,6,6,2,6.5,13,60.0,200.0,10,0
8217,4,3,13,0,36,48,10,10.0,10.0,20,240,0,6,22.0,0,130.0,0,32,0,17,100,5,5,11,6.2,2,60.0,200.0,11,0
8811,4,3,24,0,0,117,45,30.0,60.0,20,730,0,1,9.8,0,150.0,0,29,0,17,15,1,5,11,7.0,9,80.0,200.0,12,2
6310,4,3,4,0,544,20,105,90.0,120.0,20,800,0,5,27.0,0,120.0,0,48,0,17,15,1,5,2,7.0,10,70.0,200.0,11,0
168,4,3,0,0,952,3,45,30.0,60.0,20,125,0,1,9.5,0,100.0,0,33,0,17,15,1,8,2,6.5,0,50.0,80.0,11,2
6428,4,3,4,0,796,20,23,23.0,23.0,20,80,0,1,11.0,0,160.0,0,35,0,17,47,2,4,6,7.0,5,60.0,200.0,13,2
9521,4,3,25,0,275,71,29,29.0,29.0,20,260,0,3,17.5,0,90.0,0,34,0,17,15,6,6,11,6.0,0,50.0,80.0,4,3
7645,4,3,7,0,306,120,10,10.0,10.0,20,230,0,2,8.5,0,130.0,0,44,0,17,15,1,3,9,4.0,2,60.0,200.0,12,2
2777,4,3,0,0,1017,101,9,9.0,9.0,20,195,0,8,10.5,0,115.0,0,48,0,17,15,6,0,9,3.0,15,70.0,200.0,2,2
1024,4,3,0,0,368,89,16,16.0,16.0,20,490,0,2,13.0,0,135.0,0,56,0,17,15,6,6,2,5.0,2,60.0,200.0,9,0
3707,4,3,0,0,378,89,75,60.0,90.0,20,900,0,3,19.0,0,210.0,0,27,0,17,47,6,7,7,6.0,10,70.0,200.0,2,0
2666,4,0,0,0,74,3,29,29.0,29.0,20,340,0,1,12.5,0,970.0,0,26,0,6,79,6,0,6,25.0,9,80.0,200.0,6,3
7666,4,3,3,0,757,66,15,15.0,15.0,20,1100,0,1,23.0,0,115.0,0,76,0,17,15,6,6,2,5.5,2,60.0,200.0,6,3
8177,4,3,10,0,721,62,6,6.0,6.0,20,300,0,3,12.0,0,250.0,0,41,0,17,61,1,2,8,6.0,1,60.0,200.0,8,1
404,4,3,0,0,704,27,45,30.0,60.0,20,500,0,6,30.0,0,220.0,0,46,0,17,98,6,6,7,10.5,15,70.0,200.0,11,3
4015,4,3,2,0,993,112,10,10.0,10.0,20,120,0,6,13.5,0,80.0,0,48,0,17,15,1,3,2,15.0,0,50.0,80.0,12,3
9519,4,3,23,0,0,56,11,11.0,11.0,20,150,0,5,12.0,0,95.0,0,29,0,17,15,6,3,11,6.0,2,60.0,200.0,6,3
1205,4,3,0,0,527,0,9,9.0,9.0,20,310,0,5,17.5,0,110.0,0,26,0,17,15,1,5,2,5.5,0,50.0,80.0,9,0
2272,4,3,1,0,1001,30,26,26.0,26.0,20,250,0,0,4.0,0,110.0,0,32,0,17,15,1,2,8,2.5,1,60.0,200.0,8,2
9057,4,0,9,0,1254,136,6,6.0,6.0,20,250,0,2,5.5,0,100.0,0,24,0,17,47,6,4,2,9.0,9,80.0,200.0,6,3
2529,4,3,0,0,1034,138,18,18.0,18.0,20,140,0,2,8.0,0,95.0,0,43,0,17,15,6,5,2,5.5,0,50.0,80.0,5,3
2889,4,3,0,0,1034,138,10,10.0,10.0,20,115,0,2,5.0,0,95.0,0,36,0,17,15,6,7,2,5.0,14,60.0,200.0,2,1
5588,4,3,1,0,627,31,6,6.0,6.0,20,165,0,2,9.0,0,95.0,0,33,0,17,15,6,0,9,5.5,0,60.0,150.0,2,0
331,4,3,0,0,664,142,75,60.0,90.0,20,250,0,1,12.0,0,105.0,0,20,0,20,110,1,0,2,7.0,15,70.0,200.0,11,1
9324,4,3,35,0,1153,21,105,90.0,120.0,20,420,0,3,30.0,0,60.0,0,47,0,20,110,5,4,6,8.0,10,70.0,200.0,12,0
6440,4,3,4,0,830,80,105,90.0,120.0,20,720,0,3,16.0,0,130.0,0,47,0,17,110,3,8,7,7.5,10,70.0,200.0,9,0
8742,4,3,23,0,0,93,12,12.0,12.0,20,140,0,2,14.0,0,200.0,0,38,0,17,15,1,5,11,4.5,5,60.0,200.0,11,1
9636,4,3,7,0,1091,120,45,30.0,60.0,20,230,0,2,9.0,0,185.0,0,34,0,17,100,6,3,8,6.5,0,50.0,80.0,3,1
6767,4,3,2,0,1089,21,45,30.0,60.0,20,430,0,8,14.5,0,170.0,0,40,0,17,15,6,0,9,4.0,15,60.0,200.0,5,1
8343,4,3,4,0,29,20,22,22.0,22.0,20,220,0,2,12.0,0,75.0,0,50,0,17,15,6,6,9,6.0,0,50.0,80.0,2,2
3045,4,1,0,0,1066,3,75,60.0,90.0,20,610,0,1,23.5,0,130.0,0,34,0,6,100,6,8,9,8.0,15,70.0,200.0,1,3
9658,4,3,7,0,299,104,45,30.0,60.0,20,210,0,5,14.5,0,105.0,0,42,0,17,15,6,7,2,6.0,10,70.0,200.0,3,2
6263,4,3,4,0,842,20,26,26.0,26.0,20,115,0,2,8.0,0,50.0,0,47,0,17,15,2,8,2,6.0,10,70.0,200.0,12,2
9727,4,3,27,0,0,106,75,60.0,90.0,20,1400,0,1,50.0,1,150.0,0,55,0,17,15,6,7,11,6.7,10,70.0,200.0,7,2
6116,4,3,2,0,682,74,45,30.0,60.0,20,165,0,3,9.5,0,60.0,0,18,0,17,98,6,2,9,3.7,2,60.0,200.0,6,1
381,4,3,0,0,270,142,45,30.0,60.0,20,105,0,3,9.0,0,135.0,0,31,0,17,47,1,7,2,6.0,1,60.0,200.0,8,3
7591,4,3,1,0,894,30,24,24.0,24.0,20,80,0,1,14.0,0,50.0,0,28,0,17,110,6,6,8,5.0,2,60.0,200.0,3,1
1749,4,3,0,0,18,3,29,29.0,29.0,20,110,0,4,13.0,0,70.0,0,32,0,17,15,6,8,2,5.0,2,60.0,200.0,2,0
8072,4,3,9,0,1317,126,6,6.0,6.0,20,370,0,8,16.0,0,100.0,0,19,0,17,15,5,5,2,5.0,15,70.0,200.0,11,2
3061,4,3,1,0,767,115,11,11.0,11.0,20,160,0,7,12.0,0,95.0,0,76,0,17,15,1,6,9,4.0,1,60.0,200.0,10,0
7752,4,3,1,0,754,30,75,60.0,90.0,20,360,0,1,3.5,0,100.0,0,44,0,17,15,6,0,7,8.5,15,70.0,200.0,3,0
9868,4,3,38,0,427,98,75,60.0,90.0,20,490,0,2,18.0,0,115.0,0,33,0,17,15,6,8,7,8.0,10,60.0,200.0,5,2
6265,4,3,4,0,842,20,45,30.0,60.0,20,1500,0,1,45.0,0,300.0,0,36,0,17,15,1,3,7,7.0,10,70.0,200.0,11,3
8730,4,3,7,0,1284,120,45,30.0,60.0,20,560,0,6,18.0,0,100.0,0,17,0,17,15,6,8,7,8.0,5,60.0,200.0,5,1
3798,4,3,0,0,88,27,12,12.0,12.0,20,470,0,1,29.5,0,210.0,0,44,0,17,44,6,2,8,4.0,2,60.0,200.0,6,1
9061,4,3,9,0,205,28,9,9.0,9.0,20,350,0,1,11.0,0,135.0,0,20,0,17,15,6,6,2,4.0,2,60.0,200.0,6,3
9326,4,3,18,0,969,108,11,11.0,11.0,20,130,0,8,9.0,0,95.0,0,28,0,17,15,6,7,11,4.0,2,60.0,200.0,5,3
9641,4,3,20,0,610,41,11,11.0,11.0,20,165,0,2,12.0,0,160.0,0,19,0,17,15,6,4,11,6.0,2,60.0,200.0,2,3
9865,4,3,38,0,1308,47,75,60.0,90.0,20,155,0,2,8.5,0,130.0,0,43,0,17,15,6,5,11,6.0,1,60.0,200.0,6,3
2783,4,3,1,0,859,115,4,4.0,4.0,20,195,0,5,13.5,0,330.0,0,34,0,6,61,3,0,8,5.0,1,60.0,200.0,10,1
7959,4,3,4,0,1154,20,105,90.0,120.0,20,450,0,1,29.0,0,125.0,0,47,0,6,93,6,7,6,13.0,10,70.0,200.0,5,1
5301,4,3,1,0,734,115,18,18.0,18.0,20,210,0,8,14.0,0,100.0,0,32,0,17,15,6,5,8,6.0,15,70.0,200.0,1,2
8332,4,3,17,0,486,14,1,1.0,1.0,20,115,0,6,9.5,0,165.0,0,26,0,17,47,4,6,7,8.0,9,80.0,200.0,10,2
1627,4,3,0,0,601,121,11,11.0,11.0,20,125,0,5,12.0,0,150.0,0,39,0,17,15,6,8,8,4.5,1,60.0,200.0,5,2
8505,4,3,20,0,610,41,10,10.0,10.0,20,195,0,0,9.0,0,100.0,0,41,0,17,15,1,3,6,7.5,2,60.0,200.0,10,0
613,4,3,0,0,1034,138,8,8.0,8.0,20,230,0,6,7.5,0,150.0,0,37,0,17,15,5,8,8,6.5,2,60.0,200.0,11,3
8222,4,3,13,0,36,48,1,1.0,1.0,20,520,0,6,30.0,0,300.0,0,46,0,17,43,3,3,11,12.0,2,60.0,200.0,9,1
8766,4,3,23,0,0,93,28,28.0,28.0,20,145,0,5,11.0,0,145.0,0,52,0,17,44,6,4,11,4.5,2,60.0,200.0,8,0
6087,4,3,2,0,937,123,15,15.0,15.0,20,200,0,3,9.0,0,125.0,0,31,0,17,15,6,4,8,4.0,0,50.0,80.0,5,2
7719,4,0,2,0,389,34,24,24.0,24.0,20,165,0,3,9.0,0,210.0,0,33,0,17,47,6,3,6,18.0,9,80.0,200.0,2,2
9685,4,3,27,0,184,44,4,4.0,4.0,20,210,0,3,11.5,0,110.0,0,26,0,17,15,6,7,7,11.5,6,80.0,400.0,6,3
3628,4,3,0,0,370,89,8,8.0,8.0,20,125,0,1,8.0,0,70.0,0,24,0,17,15,6,7,2,3.0,2,60.0,200.0,1,2
12,4,0,0,0,11,3,25,25.0,25.0,20,85,0,2,4.5,0,105.0,0,16,0,17,47,5,5,2,25.0,9,80.0,200.0,13,1
8733,4,3,23,0,0,93,45,30.0,60.0,20,270,0,2,15.0,0,125.0,0,30,0,17,15,1,5,7,8.0,2,60.0,200.0,12,3
9572,4,3,27,0,0,106,8,8.0,8.0,20,240,0,3,10.0,0,110.0,0,41,0,17,15,6,7,7,7.7,2,60.0,200.0,4,0
9431,4,3,38,0,1309,47,75,60.0,90.0,20,450,0,2,25.0,0,420.0,0,43,0,17,15,3,6,11,4.0,2,60.0,200.0,8,3
5672,4,3,1,0,1214,30,75,60.0,90.0,20,620,0,1,16.0,0,140.0,0,35,0,17,15,6,5,2,6.5,15,70.0,200.0,6,3
3323,4,3,0,0,356,121,45,30.0,60.0,20,70,0,2,6.5,0,60.0,0,28,0,17,15,6,8,2,6.5,0,50.0,80.0,5,2
5321,4,3,2,0,85,34,24,24.0,24.0,20,105,0,3,12.0,0,90.0,0,29,0,17,15,3,0,2,2.0,4,60.0,200.0,10,2
4412,4,3,0,0,972,27,75,60.0,90.0,20,160,0,2,11.0,0,95.0,0,44,0,17,15,6,0,2,5.5,15,70.0,200.0,3,0
1142,4,3,0,0,417,3,45,30.0,60.0,20,165,0,3,18.0,0,65.0,0,28,0,17,15,1,7,2,7.0,0,50.0,80.0,8,1
8604,4,3,21,0,1173,80,11,11.0,11.0,20,175,0,2,14.0,0,110.0,0,29,0,17,15,1,6,11,5.0,2,60.0,200.0,12,3
7671,4,3,3,0,293,66,14,14.0,14.0,20,210,0,3,8.0,0,85.0,0,29,0,17,15,6,0,2,4.0,1,60.0,200.0,6,0
6354,4,3,4,0,28,20,6,6.0,6.0,20,230,0,3,9.5,0,110.0,0,40,0,17,44,1,6,8,3.7,2,60.0,200.0,8,2
8687,4,3,23,0,0,49,45,30.0,60.0,20,410,0,8,20.0,0,240.0,0,27,0,17,15,1,7,6,16.0,10,70.0,200.0,8,2
8182,4,3,10,0,1018,118,7,7.0,7.0,20,135,0,3,7.0,0,100.0,0,60,0,1,100,5,7,6,11.0,10,70.0,200.0,9,0
999,4,3,0,0,370,89,10,10.0,10.0,20,115,0,6,15.0,0,50.0,0,20,0,17,15,5,0,2,4.0,2,60.0,200.0,9,0
1003,4,3,0,0,370,89,23,23.0,23.0,20,360,0,1,8.0,0,100.0,0,33,0,17,98,6,2,2,6.0,1,60.0,200.0,8,0
8932,4,3,25,0,600,72,45,30.0,60.0,20,230,0,2,14.1,0,80.0,0,31,0,17,15,6,4,9,6.0,0,50.0,80.0,10,0
2453,4,3,0,0,375,13,28,28.0,28.0,20,230,0,2,10.5,0,185.0,0,27,0,17,15,6,0,7,12.0,10,70.0,200.0,4,0
8090,4,3,9,0,355,126,8,8.0,8.0,20,1100,0,3,27.5,0,85.0,0,10,0,17,15,3,8,7,7.0,15,70.0,200.0,12,0
4560,4,3,1,0,687,29,10,10.0,10.0,20,90,0,1,7.5,0,50.0,0,27,0,17,15,6,8,8,5.0,0,60.0,150.0,6,3
349,4,3,0,0,286,3,28,28.0,28.0,20,115,0,3,9.0,0,60.0,0,76,0,17,15,6,5,2,9.0,1,60.0,200.0,11,1
8816,4,3,2,0,838,123,75,60.0,90.0,20,175,0,2,10.0,0,110.0,0,48,0,17,15,6,2,2,4.0,15,60.0,200.0,3,0
9428,4,3,19,0,943,52,45,30.0,60.0,20,920,0,3,18.5,0,50.0,0,76,0,20,100,6,2,12,8.0,15,70.0,200.0,7,3
1405,4,3,0,0,450,134,12,12.0,12.0,20,1600,0,2,21.2,0,95.0,0,23,0,17,15,6,7,6,8.0,15,70.0,200.0,7,0
443,4,3,0,0,281,65,13,13.0,13.0,20,190,0,3,13.0,0,70.0,0,23,0,17,15,3,4,9,4.5,1,60.0,200.0,8,1
5061,4,1,2,0,422,34,22,22.0,22.0,20,185,0,2,11.0,0,80.0,0,22,0,17,15,1,2,2,4.0,8,60.0,200.0,13,2
8573,4,3,20,0,459,41,75,60.0,90.0,20,400,0,3,29.5,0,80.0,0,22,0,17,15,1,7,11,4.5,10,70.0,200.0,8,1
8918,4,3,9,0,105,136,6,6.0,6.0,20,1100,0,1,10.0,0,730.0,0,21,0,10,5,6,6,2,8.5,2,50.0,200.0,4,1
6352,4,3,4,0,28,20,11,11.0,11.0,20,230,0,3,19.5,0,140.0,0,76,0,20,105,6,3,2,5.7,2,60.0,200.0,8,3
2398,4,3,0,0,1034,138,45,30.0,60.0,20,370,0,3,13.0,0,100.0,0,40,0,17,15,6,8,9,4.0,15,70.0,200.0,7,3
10013,4,3,34,0,475,113,45,30.0,60.0,20,240,0,6,8.0,0,165.0,0,32,0,17,61,6,6,7,10.0,2,60.0,200.0,3,1
8520,4,3,7,0,357,104,19,19.0,19.0,20,330,0,2,25.0,0,80.0,0,32,0,17,15,6,4,8,4.0,2,60.0,200.0,4,0
3220,4,3,0,0,368,89,7,7.0,7.0,20,360,0,1,14.5,0,120.0,0,23,0,17,15,6,7,2,7.0,2,60.0,200.0,5,0
8953,4,3,7,0,67,104,14,14.0,14.0,20,100,0,2,9.5,0,105.0,0,30,0,17,15,6,5,9,2.5,0,50.0,80.0,7,2
9356,4,3,20,0,962,41,17,17.0,17.0,20,165,0,3,10.5,0,100.0,0,42,0,17,15,6,6,11,6.0,2,60.0,200.0,5,0
8358,4,3,7,0,283,120,45,30.0,60.0,20,145,0,2,9.0,0,140.0,0,31,0,17,47,6,3,2,5.0,10,70.0,200.0,4,3
626,4,3,0,0,1034,138,8,8.0,8.0,20,130,0,2,8.5,0,75.0,0,31,0,17,15,1,8,9,6.0,0,50.0,80.0,10,0
